shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
800_to_658,12.7169,39.53876,15727,892193.29
800_to_658,12.71693,39.53871,15728,892199.65
800_to_658,12.71697,39.53864,15729,892208.45
800_to_658,12.71699,39.53858,15730,892215.33
800_to_658,12.71702,39.5385,15731,892224.63
800_to_658,12.71711,39.53816,15732,892262.84
800_to_658,12.71716,39.53804,15733,892276.99
800_to_658,12.7172,39.53795,15734,892287.72
800_to_658,12.71726,39.53786,15735,892299.54
800_to_658,12.71735,39.53775,15736,892315.12
800_to_658,12.71745,39.53766,15737,892329.91
800_to_658,12.71756,39.53757,15738,892345.56
800_to_658,12.7183,39.53711,15739,892441.79
800_to_658,12.71838,39.53703,15740,892454.22
800_to_658,12.71842,39.53698,15741,892461.23
800_to_658,12.71844,39.53692,15742,892468.11
800_to_658,12.71844,39.53684,15743,892476.79
800_to_658,12.71843,39.53677,15744,892484.46
800_to_658,12.71841,39.53671,15745,892491.34
800_to_658,12.71836,39.53665,15746,892499.90
800_to_658,12.7183,39.5366,15747,892508.50
800_to_658,12.71824,39.53657,15748,892515.92
800_to_658,12.71817,39.53657,15749,892523.70
800_to_658,12.71809,39.53658,15750,892532.66
800_to_658,12.71794,39.53661,15751,892549.66
800_to_658,12.71772,39.53666,15752,892574.72
800_to_658,12.71766,39.53667,15753,892581.47
800_to_658,12.71759,39.53666,15754,892589.33
800_to_658,12.71754,39.53663,15755,892595.78
800_to_658,12.71751,39.53657,15756,892603.09
800_to_658,12.7175,39.53651,15757,892609.69
800_to_658,12.71752,39.53644,15758,892617.60
800_to_658,12.71756,39.53638,15759,892625.49
800_to_658,12.71763,39.53632,15760,892635.63
800_to_658,12.71829,39.53591,15761,892721.44
800_to_658,12.71837,39.53585,15762,892732.46
800_to_658,12.71844,39.53579,15763,892742.61
800_to_658,12.7185,39.53572,15764,892752.72
800_to_658,12.71878,39.53541,15765,892798.54
800_to_658,12.71885,39.53533,15766,892810.20
800_to_658,12.71892,39.53527,15767,892820.35
800_to_658,12.71902,39.5352,15768,892833.81
800_to_658,12.71913,39.53513,15769,892848.21
800_to_658,12.71923,39.53507,15770,892861.09
800_to_658,12.72018,39.5346,15771,892978.38
800_to_658,12.72025,39.53455,15772,892987.87
800_to_658,12.72033,39.53448,15773,892999.57
800_to_658,12.7204,39.53443,15774,893009.05
800_to_658,12.72046,39.53437,15775,893018.37
800_to_658,12.72067,39.53412,15776,893054.16
800_to_658,12.72074,39.53405,15777,893065.03
800_to_658,12.7208,39.534,15778,893073.63
800_to_658,12.72089,39.53394,15779,893085.57
800_to_658,12.72096,39.53391,15780,893094.00
800_to_658,12.72106,39.53387,15781,893105.94
800_to_658,12.72129,39.5338,15782,893132.62
800_to_658,12.72139,39.53376,15783,893144.55
800_to_658,12.72147,39.53371,15784,893154.97
800_to_658,12.72155,39.53365,15785,893165.99
800_to_658,12.72162,39.53359,15786,893176.14
800_to_658,12.72168,39.53352,15787,893186.25
800_to_658,12.72173,39.53344,15788,893196.55
800_to_658,12.72192,39.53308,15789,893240.95
800_to_658,12.72198,39.53301,15790,893251.06
800_to_658,12.72203,39.53295,15791,893259.62
800_to_658,12.7221,39.5329,15792,893269.10
800_to_658,12.72219,39.53288,15793,893279.34
800_to_658,12.7223,39.53289,15794,893291.62
800_to_658,12.7224,39.5329,15795,893302.79
800_to_658,12.72248,39.53291,15796,893311.76
800_to_658,12.72258,39.53291,15797,893322.87
800_to_658,12.72267,39.53288,15798,893333.40
800_to_658,12.72275,39.53283,15799,893343.82
800_to_658,12.72281,39.53275,15800,893354.76
800_to_658,12.72309,39.53229,15801,893413.57
800_to_658,12.72314,39.53222,15802,893422.98
800_to_658,12.7232,39.53215,15803,893433.09
800_to_658,12.72327,39.53209,15804,893443.24
800_to_658,12.72339,39.53202,15805,893458.59
800_to_658,12.72382,39.5318,15806,893512.03
800_to_658,12.72671,39.53035,15807,893869.80
800_to_658,12.72684,39.53029,15808,893885.65
800_to_658,12.72697,39.53024,15809,893901.09
800_to_658,12.72709,39.5302,15810,893915.12
800_to_658,12.72724,39.53016,15811,893932.36
800_to_658,12.72749,39.53011,15812,893960.68
800_to_658,12.72764,39.53008,15813,893977.67
800_to_658,12.72779,39.53003,15814,893995.21
800_to_658,12.72792,39.52996,15815,894011.54
800_to_658,12.72803,39.52991,15816,894024.92
800_to_658,12.72815,39.52983,15817,894040.84
800_to_658,12.72826,39.52973,15818,894057.19
800_to_658,12.72837,39.52961,15819,894075.05
800_to_658,12.72847,39.52951,15820,894090.58
800_to_658,12.72858,39.52937,15821,894110.08
800_to_658,12.72866,39.52927,15822,894124.11
800_to_658,12.72873,39.52916,15823,894138.35
800_to_658,12.72878,39.52902,15824,894154.52
800_to_658,12.72881,39.52889,15825,894169.01
800_to_658,12.7289,39.52846,15826,894216.71
800_to_658,12.72896,39.52823,15827,894242.53
800_to_658,12.729,39.52813,15828,894254.26
800_to_658,12.72905,39.52805,15829,894264.56
800_to_658,12.7291,39.52795,15830,894276.75
800_to_658,12.7292,39.52782,15831,894294.71
800_to_658,12.7294,39.52754,15832,894332.35
800_to_658,12.7295,39.52741,15833,894350.31
800_to_658,12.7296,39.52729,15834,894367.42
800_to_658,12.72971,39.52719,15835,894383.77
800_to_658,12.72981,39.5271,15836,894398.57
800_to_658,12.72993,39.52701,15837,894415.10
800_to_658,12.73006,39.52693,15838,894431.96
800_to_658,12.73021,39.52684,15839,894451.29
800_to_658,12.7319,39.52591,15840,894664.57
800_to_658,12.73202,39.52585,15841,894679.41
800_to_658,12.73215,39.52579,15842,894695.26
800_to_658,12.73228,39.52573,15843,894711.12
800_to_658,12.73244,39.52568,15844,894729.72
800_to_658,12.73259,39.52563,15845,894747.26
800_to_658,12.73274,39.52559,15846,894764.49
800_to_658,12.73289,39.52555,15847,894781.72
800_to_658,12.73368,39.52541,15848,894870.87
800_to_658,12.73379,39.52539,15849,894883.29
800_to_658,12.7339,39.52538,15850,894895.57
800_to_658,12.73402,39.52538,15851,894908.92
800_to_658,12.73413,39.52539,15852,894921.19
800_to_658,12.73454,39.52548,15853,894967.82
800_to_658,12.73467,39.5255,15854,894982.44
800_to_658,12.73478,39.52551,15855,894994.71
800_to_658,12.7349,39.52551,15856,895008.06
800_to_658,12.735,39.5255,15857,895019.23
800_to_658,12.73512,39.52547,15858,895032.96
800_to_658,12.73523,39.52543,15859,895045.94
800_to_658,12.73533,39.52538,15860,895058.31
800_to_658,12.73548,39.52529,15861,895077.64
800_to_658,12.73698,39.52435,15862,895273.12
800_to_658,12.73708,39.52428,15863,895286.59
800_to_658,12.73718,39.52421,15864,895300.05
800_to_658,12.7373,39.52412,15865,895316.58
800_to_658,12.73741,39.52403,15866,895332.23
800_to_658,12.73751,39.52393,15867,895347.77
800_to_658,12.73795,39.5235,15868,895415.36
800_to_658,12.73802,39.52343,15869,895426.23
800_to_658,12.7381,39.52336,15870,895437.93
800_to_658,12.73817,39.52331,15871,895447.41
800_to_658,12.73827,39.52325,15872,895460.30
800_to_658,12.73838,39.5232,15873,895473.68
800_to_658,12.7385,39.52313,15874,895489.03
800_to_658,12.7392,39.52281,15875,895574.25
800_to_658,12.73991,39.5225,15876,895660.06
800_to_658,12.74007,39.52244,15877,895679.01
800_to_658,12.74021,39.5224,15878,895695.17
800_to_658,12.74198,39.52186,15879,895900.51
800_to_658,12.74213,39.52182,15880,895917.74
800_to_658,12.74248,39.52176,15881,895957.20
800_to_658,12.74262,39.52175,15882,895972.81
800_to_658,12.74276,39.52174,15883,895988.41
800_to_658,12.74292,39.52173,15884,896006.24
800_to_658,12.74472,39.52169,15885,896206.44
800_to_658,12.74486,39.5217,15886,896222.04
800_to_658,12.74501,39.52171,15887,896238.75
800_to_658,12.74513,39.52172,15888,896252.14
800_to_658,12.74527,39.52175,15889,896268.05
800_to_658,12.74539,39.52178,15890,896281.78
800_to_658,12.7455,39.52182,15891,896294.76
800_to_658,12.74563,39.52187,15892,896310.20
800_to_658,12.74571,39.52191,15893,896320.09
800_to_658,12.74583,39.52197,15894,896334.94
800_to_658,12.74592,39.52203,15895,896346.88
800_to_658,12.74604,39.5221,15896,896362.23
800_to_658,12.74616,39.52219,15897,896378.76
800_to_658,12.74727,39.52307,15898,896534.78
800_to_658,12.74753,39.52327,15899,896570.93
800_to_658,12.74819,39.52379,15900,896663.48
800_to_658,12.74903,39.52446,15901,896781.82
800_to_658,12.74972,39.525,15902,896878.34
800_to_658,12.75076,39.52582,15903,897024.23
800_to_658,12.75102,39.52602,15904,897060.37
800_to_658,12.7513,39.52625,15905,897100.26
800_to_658,12.75146,39.52638,15906,897122.96
800_to_658,12.75186,39.52671,15907,897180.05
800_to_658,12.75207,39.52687,15908,897209.15
800_to_658,12.75222,39.52697,15909,897229.04
800_to_658,12.75237,39.52706,15910,897248.37
800_to_658,12.75253,39.52714,15911,897268.16
800_to_658,12.75274,39.52725,15912,897294.38
800_to_658,12.75289,39.52732,15913,897312.71
800_to_658,12.75304,39.52737,15914,897330.25
800_to_658,12.75324,39.52741,15915,897352.90
800_to_658,12.75346,39.52747,15916,897378.22
800_to_658,12.75361,39.52749,15917,897395.04
800_to_658,12.75376,39.52751,15918,897411.86
800_to_658,12.75472,39.5276,15919,897519.05
800_to_658,12.75496,39.52762,15920,897545.82
800_to_658,12.75526,39.52767,15921,897579.62
800_to_658,12.75548,39.52772,15922,897604.68
800_to_658,12.75571,39.5278,15923,897631.68
800_to_658,12.75637,39.52811,15924,897712.41
800_to_658,12.75685,39.52835,15925,897771.79
800_to_658,12.75753,39.52866,15926,897854.54
800_to_658,12.75788,39.52877,15927,897895.24
800_to_658,12.75825,39.52888,15928,897938.08
800_to_658,12.75863,39.52896,15929,897981.22
800_to_658,12.75896,39.529,15930,898018.17
800_to_658,12.75932,39.52903,15931,898058.33
800_to_658,12.75994,39.52906,15932,898127.35
800_to_658,12.76048,39.52909,15933,898187.48
800_to_658,12.76126,39.52912,15934,898274.27
800_to_658,12.762,39.52916,15935,898356.67
800_to_658,12.76261,39.5292,15936,898424.64
800_to_658,12.76316,39.52922,15937,898485.83
800_to_658,12.76367,39.52924,15938,898542.59
800_to_658,12.76414,39.52927,15939,898594.95
800_to_658,12.76469,39.5293,15940,898656.19
800_to_658,12.76513,39.52932,15941,898705.17
800_to_658,12.76556,39.52935,15942,898753.09
800_to_658,12.7659,39.52937,15943,898790.96
800_to_658,12.76626,39.52941,15944,898831.22
800_to_658,12.76653,39.52945,15945,898861.56
800_to_658,12.76686,39.52952,15946,898899.03
800_to_658,12.76718,39.52962,15947,898936.23
800_to_658,12.76773,39.5298,15948,899000.42
800_to_658,12.76812,39.52994,15949,899046.37
800_to_658,12.76829,39.52999,15950,899066.04
800_to_658,12.7685,39.53003,15951,899089.79
800_to_658,12.76868,39.53005,15952,899109.92
800_to_658,12.76888,39.53005,15953,899132.16
800_to_658,12.76906,39.53004,15954,899152.20
800_to_658,12.76934,39.52998,15955,899184.01
800_to_658,12.76964,39.52989,15956,899218.77
800_to_658,12.77,39.52974,15957,899261.98
800_to_658,12.77033,39.52963,15958,899300.56
800_to_658,12.77054,39.52958,15959,899324.53
800_to_658,12.77067,39.52956,15960,899339.15
800_to_658,12.77081,39.52955,15961,899354.75
800_to_658,12.77112,39.52957,15962,899389.29
800_to_658,12.77166,39.52961,15963,899449.49
800_to_658,12.77186,39.52961,15964,899471.73
800_to_658,12.77223,39.52963,15965,899512.93
800_to_658,12.77255,39.52964,15966,899548.53
800_to_658,12.7729,39.52969,15967,899587.83
800_to_658,12.77314,39.52974,15968,899615.06
800_to_658,12.77338,39.52984,15969,899643.86
800_to_658,12.77363,39.52996,15970,899674.56
800_to_658,12.77387,39.53009,15971,899704.74
800_to_658,12.77406,39.53022,15972,899730.14
800_to_658,12.77426,39.53036,15973,899757.06
800_to_658,12.77447,39.53055,15974,899788.21
800_to_658,12.77461,39.53072,15975,899812.34
800_to_658,12.77475,39.53089,15976,899836.46
800_to_658,12.77493,39.53113,15977,899869.30
800_to_658,12.77505,39.53135,15978,899896.63
800_to_658,12.77519,39.53159,15979,899926.96
800_to_658,12.77538,39.53193,15980,899969.45
800_to_658,12.77552,39.53225,15981,900007.49
800_to_658,12.7756,39.53251,15982,900037.05
800_to_658,12.77565,39.53279,15983,900067.92
800_to_658,12.77569,39.5333,15984,900123.40
800_to_658,12.77571,39.53357,15985,900152.77
800_to_658,12.77574,39.53373,15986,900170.44
800_to_658,12.77577,39.53388,15987,900187.04
800_to_658,12.77582,39.53401,15988,900202.19
800_to_658,12.77586,39.53411,15989,900213.92
800_to_658,12.77593,39.53427,15990,900232.93
800_to_658,12.77609,39.53453,15991,900266.27
800_to_658,12.77614,39.53459,15992,900274.83
800_to_658,12.77628,39.53477,15993,900299.80
800_to_658,12.77636,39.53485,15994,900312.22
800_to_658,12.77648,39.53495,15995,900329.42
800_to_658,12.77664,39.53506,15996,900350.84
800_to_658,12.77676,39.53514,15997,900366.75
800_to_658,12.77688,39.53522,15998,900382.67
800_to_658,12.77701,39.53528,15999,900398.52
800_to_658,12.77716,39.53535,16000,900416.85
800_to_658,12.77732,39.5354,16001,900435.44
800_to_658,12.77747,39.53545,16002,900452.98
800_to_658,12.77778,39.53551,16003,900488.06
800_to_658,12.77795,39.53554,16004,900507.24
800_to_658,12.77814,39.53556,16005,900528.48
800_to_658,12.77825,39.53557,16006,900540.76
800_to_658,12.77837,39.53556,16007,900554.15
800_to_658,12.77848,39.53555,16008,900566.43
800_to_658,12.77855,39.53554,16009,900574.29
800_to_658,12.77868,39.5355,16010,900589.38
800_to_658,12.77877,39.53546,16011,900600.29
800_to_658,12.77886,39.53541,16012,900611.67
800_to_658,12.77895,39.53536,16013,900623.05
800_to_658,12.77903,39.53529,16014,900634.74
800_to_658,12.77932,39.53509,16015,900673.60
800_to_658,12.77955,39.53494,16016,900703.91
800_to_658,12.77962,39.53491,16017,900712.35
800_to_658,12.7797,39.53488,16018,900721.82
800_to_658,12.77979,39.53489,16019,900731.89
800_to_658,12.77985,39.5349,16020,900738.65
800_to_658,12.77992,39.53493,16021,900747.08
800_to_658,12.77998,39.53497,16022,900755.04
800_to_658,12.78003,39.53502,16023,900762.81
800_to_658,12.78008,39.53508,16024,900771.37
800_to_658,12.78012,39.53514,16025,900779.25
800_to_658,12.78021,39.53542,16026,900811.22
800_to_658,12.78024,39.53553,16027,900823.60
800_to_658,12.78045,39.53621,16028,900900.95
800_to_658,12.78059,39.53667,16029,900953.21
800_to_658,12.78095,39.53776,16030,901078.00
800_to_658,12.78097,39.53781,16031,901083.86
800_to_658,12.78109,39.53817,16032,901125.12
800_to_658,12.78109,39.53821,16033,901129.45
800_to_658,12.78123,39.53849,16034,901163.58
800_to_658,12.78133,39.53861,16035,901180.69
800_to_658,12.78142,39.53872,16036,901196.26
800_to_658,12.78154,39.53879,16037,901211.61
800_to_658,12.78176,39.53893,16038,901240.40
800_to_658,12.78214,39.53913,16039,901287.90
800_to_658,12.7822,39.53916,16040,901295.32
800_to_658,12.78282,39.53948,16041,901372.50
800_to_658,12.78351,39.53986,16042,901459.59
800_to_658,12.78411,39.5402,16043,901535.82
800_to_658,12.78484,39.54059,16044,901627.35
800_to_658,12.78552,39.5409,16045,901710.10
800_to_658,12.78641,39.54124,16046,901815.70
800_to_658,12.78676,39.54141,16047,901858.77
800_to_658,12.78712,39.54166,16048,901907.11
800_to_658,12.78749,39.54194,16049,901958.25
800_to_658,12.78788,39.54231,16050,902017.33
800_to_658,12.78819,39.54262,16051,902065.47
800_to_658,12.78843,39.54287,16052,902103.51
800_to_658,12.78858,39.54307,16053,902130.87
800_to_658,12.78875,39.54333,16054,902164.82
800_to_658,12.78885,39.54353,16055,902189.19
800_to_658,12.78901,39.54388,16056,902231.11
800_to_658,12.7891,39.54419,16057,902266.18
800_to_658,12.78913,39.54429,16058,902277.52
800_to_658,12.78919,39.54456,16059,902307.55
800_to_658,12.78926,39.54482,16060,902336.80
800_to_658,12.78935,39.54512,16061,902370.84
800_to_658,12.78947,39.54569,16062,902434.07
800_to_658,12.78949,39.54599,16063,902466.68
800_to_658,12.78944,39.54634,16064,902505.03
800_to_658,12.78928,39.54697,16065,902575.63
800_to_658,12.78921,39.54724,16066,902605.92
800_to_658,12.7892,39.54735,16067,902617.90
800_to_658,12.78921,39.54742,16068,902625.57
800_to_658,12.78924,39.54748,16069,902632.88
800_to_658,12.78932,39.54755,16070,902644.58
800_to_658,12.78939,39.54758,16071,902653.01
800_to_658,12.7895,39.54758,16072,902665.25
800_to_658,12.78953,39.54758,16073,902668.58
800_to_658,12.78956,39.54756,16074,902672.56
800_to_658,12.7896,39.54753,16075,902678.07
800_to_658,12.78972,39.54738,16076,902699.11
800_to_658,12.78995,39.54706,16077,902742.21
800_to_658,12.79,39.547,16078,902750.77
800_to_658,12.79005,39.54696,16079,902757.82
800_to_658,12.79011,39.54692,16080,902765.78
800_to_658,12.79016,39.5469,16081,902771.75
800_to_658,12.79026,39.54692,16082,902783.08
800_to_658,12.79037,39.54699,16083,902797.47
800_to_658,12.79073,39.54737,16084,902854.92
800_to_658,12.79094,39.54758,16085,902887.54
800_to_658,12.79161,39.54818,16086,902986.45
800_to_658,12.79225,39.54879,16087,903083.61
800_to_658,12.79229,39.54883,16088,903089.82
800_to_658,12.79314,39.54964,16089,903218.85
800_to_658,12.79328,39.54975,16090,903238.46
800_to_658,12.79359,39.54994,16091,903278.62
800_to_658,12.79369,39.55001,16092,903292.08
800_to_658,12.79398,39.5502,16093,903330.34
800_to_658,12.79422,39.55036,16094,903362.18
800_to_658,12.79451,39.55054,16095,903399.87
800_to_658,12.79471,39.55067,16096,903426.20
800_to_658,12.7949,39.55075,16097,903449.04
800_to_658,12.79507,39.5508,16098,903468.70
800_to_658,12.7952,39.55081,16099,903483.20
800_to_658,12.79533,39.55079,16100,903497.82
800_to_658,12.79542,39.55075,16101,903508.72
800_to_658,12.79587,39.55036,16102,903574.24
800_to_658,12.79599,39.55026,16103,903591.43
800_to_658,12.79613,39.5502,16104,903608.30
800_to_658,12.79625,39.55018,16105,903621.82
800_to_658,12.79636,39.5502,16106,903634.24
800_to_658,12.7965,39.55025,16107,903650.73
800_to_658,12.7965,39.55025,16108,903650.73
800_to_658,12.79655,39.5503,16109,903658.49
800_to_658,12.79702,39.55089,16110,903741.10
800_to_658,12.79723,39.55119,16111,903781.15
800_to_658,12.79732,39.55134,16112,903800.24
800_to_658,12.79737,39.55145,16113,903813.40
800_to_658,12.79744,39.55168,16114,903839.53
800_to_658,12.7975,39.55184,16115,903858.12
800_to_658,12.79757,39.55192,16116,903869.77
800_to_658,12.79763,39.55198,16117,903879.09
800_to_658,12.7977,39.55202,16118,903888.00
800_to_658,12.79774,39.55204,16119,903892.95
800_to_658,12.79777,39.55204,16120,903896.28
800_to_658,12.79784,39.55203,16121,903904.14
800_to_658,12.79796,39.55198,16122,903918.55
800_to_658,12.7981,39.55187,16123,903938.16
800_to_658,12.79871,39.55119,16124,904038.34
800_to_658,12.79918,39.55069,16125,904113.65
800_to_658,12.79936,39.55046,16126,904145.63
800_to_658,12.79941,39.55033,16127,904160.78
800_to_658,12.79944,39.55021,16128,904174.21
800_to_658,12.79944,39.5501,16129,904186.14
800_to_658,12.79942,39.54995,16130,904202.56
800_to_658,12.79934,39.54966,16131,904235.23
800_to_658,12.79932,39.54954,16132,904248.44
800_to_658,12.79933,39.5495,16133,904252.91
800_to_658,12.79935,39.54946,16134,904257.79
800_to_658,12.79939,39.54942,16135,904264.00
800_to_658,12.79943,39.54939,16136,904269.51
800_to_658,12.79951,39.54936,16137,904278.98
800_to_658,12.79957,39.54936,16138,904285.65
800_to_658,12.79963,39.54938,16139,904292.67
800_to_658,12.7998,39.54946,16140,904313.47
800_to_658,12.79997,39.54955,16141,904334.74
800_to_658,12.80009,39.54956,16142,904348.13
800_to_658,12.80031,39.54956,16143,904372.59
800_to_658,12.80042,39.54955,16144,904384.87
800_to_658,12.80057,39.54955,16145,904401.55
800_to_658,12.80082,39.54958,16146,904429.54
800_to_658,12.80102,39.54964,16147,904452.71
800_to_658,12.80121,39.54968,16148,904474.28
800_to_658,12.80145,39.54968,16149,904500.96
800_to_658,12.80169,39.54964,16150,904528.00
800_to_658,12.80199,39.54955,16151,904562.76
800_to_658,12.80235,39.54945,16152,904604.23
800_to_658,12.80262,39.54939,16153,904634.95
800_to_658,12.8029,39.54937,16154,904666.16
800_to_658,12.80309,39.54938,16155,904687.31
800_to_658,12.80332,39.5494,16156,904712.98
800_to_658,12.80389,39.54944,16157,904776.51
800_to_658,12.80404,39.54944,16158,904793.19
800_to_658,12.80425,39.5494,16159,904816.94
800_to_658,12.80446,39.54935,16160,904840.91
800_to_658,12.80533,39.54913,16161,904940.55
800_to_658,12.806,39.54895,16162,905017.56
800_to_658,12.80647,39.54886,16163,905070.73
800_to_658,12.80713,39.54876,16164,905144.91
800_to_658,12.80748,39.5487,16165,905184.37
800_to_658,12.80821,39.54859,16166,905266.42
800_to_658,12.80941,39.54843,16167,905400.97
800_to_658,12.80962,39.5484,16168,905424.55
800_to_658,12.81006,39.54834,16169,905473.91
800_to_658,12.81036,39.54833,16170,905507.28
800_to_658,12.81061,39.54834,16171,905535.10
800_to_658,12.81086,39.54838,16172,905563.24
800_to_658,12.81109,39.54842,16173,905589.18
800_to_658,12.81143,39.54855,16174,905629.52
800_to_658,12.81168,39.54863,16175,905658.65
800_to_658,12.81188,39.54866,16176,905681.12
800_to_658,12.81208,39.54865,16177,905703.39
800_to_658,12.81247,39.54861,16178,905746.97
800_to_658,12.81277,39.5486,16179,905780.34
800_to_658,12.81295,39.54864,16180,905800.82
800_to_658,12.81319,39.54873,16181,905829.24
800_to_658,12.81332,39.54875,16182,905843.86
800_to_658,12.81342,39.54873,16183,905855.19
800_to_658,12.81351,39.54868,16184,905866.57
800_to_658,12.81359,39.54858,16185,905880.59
800_to_658,12.81387,39.54814,16186,905937.56
800_to_658,12.81389,39.54806,16187,905946.51
800_to_658,12.81387,39.54798,16188,905955.47
800_to_658,12.81383,39.54792,16189,905963.35
800_to_658,12.81376,39.54789,16190,905971.79
800_to_658,12.81323,39.54786,16191,906030.81
800_to_658,12.81307,39.54782,16192,906049.12
800_to_658,12.81291,39.54772,16193,906069.96
800_to_658,12.81278,39.54759,16194,906090.15
800_to_658,12.81268,39.54742,16195,906111.67
800_to_658,12.81265,39.54728,16196,906127.21
800_to_658,12.81265,39.54714,16197,906142.39
800_to_658,12.8127,39.54701,16198,906157.55
800_to_658,12.81281,39.54689,16199,906175.40
800_to_658,12.81292,39.54681,16200,906190.40
800_to_658,12.81305,39.54677,16201,906205.49
800_to_658,12.8132,39.54678,16202,906222.21
800_to_658,12.81333,39.54683,16203,906237.64
800_to_658,12.8139,39.54721,16204,906313.24
800_to_658,12.81408,39.54732,16205,906336.54
800_to_658,12.81427,39.54739,16206,906358.99
800_to_658,12.81454,39.54741,16207,906389.09
800_to_658,12.81475,39.54739,16208,906412.54
800_to_658,12.81501,39.54732,16209,906442.43
800_to_658,12.81595,39.54708,16210,906550.14
800_to_658,12.81611,39.54709,16211,906567.97
800_to_658,12.81626,39.54713,16212,906585.20
800_to_658,12.81654,39.54727,16213,906619.84
800_to_658,12.81671,39.54734,16214,906640.21
800_to_658,12.81688,39.54735,16215,906659.14
800_to_658,12.81705,39.54732,16216,906678.33
800_to_658,12.8183,39.54696,16217,906822.70
800_to_658,12.81855,39.54693,16218,906850.68
800_to_658,12.81875,39.54695,16219,906873.03
800_to_658,12.81898,39.54701,16220,906899.42
800_to_658,12.81956,39.54717,16221,906966.20
800_to_658,12.81988,39.54721,16222,907002.05
800_to_658,12.8223,39.5472,16223,907271.14
800_to_658,12.82253,39.54721,16224,907296.74
800_to_658,12.82272,39.54724,16225,907318.12
800_to_658,12.82292,39.54728,16226,907340.77
800_to_658,12.82321,39.54736,16227,907374.17
800_to_658,12.82381,39.54756,16228,907444.32
800_to_658,12.82438,39.54776,16229,907511.31
800_to_658,12.82454,39.54782,16230,907530.25
800_to_658,12.82464,39.54784,16231,907541.58
800_to_658,12.82475,39.54786,16232,907554.00
800_to_658,12.82528,39.54793,16233,907613.42
800_to_658,12.82588,39.54798,16234,907680.36
800_to_658,12.82675,39.54806,16235,907777.49
800_to_658,12.82686,39.54809,16236,907790.14
800_to_658,12.82694,39.54811,16237,907799.30
800_to_658,12.8272,39.54823,16238,907831.00
800_to_658,12.82728,39.54826,16239,907840.47
800_to_658,12.82732,39.54826,16240,907844.92
800_to_658,12.82737,39.54825,16241,907850.59
800_to_658,12.8274,39.54823,16242,907854.56
800_to_658,12.82743,39.54818,16243,907860.93
800_to_658,12.82744,39.54813,16244,907866.46
800_to_658,12.82744,39.5481,16245,907869.72
800_to_658,12.82743,39.54805,16246,907875.25
800_to_658,12.82741,39.54802,16247,907879.19
800_to_658,12.82736,39.54799,16248,907885.63
800_to_658,12.82686,39.54773,16249,907947.97
800_to_658,12.82668,39.54766,16250,907969.37
800_to_658,12.82663,39.54765,16251,907975.04
800_to_658,12.82656,39.54763,16252,907983.12
800_to_658,12.82647,39.54762,16253,907993.18
800_to_658,12.82626,39.54761,16254,908016.56
800_to_658,12.82621,39.5476,16255,908022.22
800_to_658,12.82617,39.54758,16256,908027.17
800_to_658,12.82615,39.54756,16257,908030.28
800_to_658,12.82614,39.54748,16258,908039.02
800_to_658,12.82614,39.54743,16259,908044.44
800_to_658,12.82617,39.54739,16260,908049.92
800_to_658,12.82621,39.54734,16261,908056.93
800_to_658,12.82624,39.54732,16262,908060.91
800_to_658,12.82628,39.54731,16263,908065.48
800_to_658,12.82631,39.54731,16264,908068.82
800_to_658,12.82637,39.54731,16265,908075.49
800_to_658,12.82647,39.54735,16266,908087.43
800_to_658,12.82672,39.54746,16267,908117.68
800_to_658,12.82681,39.54748,16268,908127.92
800_to_658,12.8269,39.54749,16269,908137.98
800_to_658,12.8277,39.54746,16270,908227.00
800_to_658,12.82791,39.54749,16271,908250.57
800_to_658,12.82848,39.54764,16272,908316.01
800_to_658,12.82855,39.54763,16273,908323.87
800_to_658,12.82862,39.5476,16274,908332.30
800_to_658,12.82866,39.54754,16275,908340.18
800_to_658,12.82866,39.54746,16276,908348.86
800_to_658,12.82863,39.5474,16277,908356.17
800_to_658,12.82856,39.54735,16278,908365.65
800_to_658,12.82798,39.54718,16279,908432.73
800_to_658,12.82776,39.54713,16280,908457.78
800_to_658,12.82754,39.5471,16281,908482.46
800_to_658,12.82707,39.54709,16282,908534.73
800_to_658,12.82702,39.54708,16283,908540.40
800_to_658,12.82699,39.54707,16284,908543.91
800_to_658,12.82696,39.54705,16285,908547.89
800_to_658,12.82694,39.54702,16286,908551.83
800_to_658,12.82693,39.54698,16287,908556.30
800_to_658,12.82693,39.54693,16288,908561.72
800_to_658,12.82694,39.5469,16289,908565.16
800_to_658,12.82696,39.54686,16290,908570.04
800_to_658,12.82699,39.54683,16291,908574.69
800_to_658,12.82703,39.54681,16292,908579.64
800_to_658,12.82708,39.54679,16293,908585.61
800_to_658,12.82714,39.54679,16294,908592.28
800_to_658,12.8275,39.54682,16295,908632.44
800_to_658,12.82774,39.54682,16296,908659.13
800_to_658,12.82851,39.5467,16297,908745.73
800_to_658,12.8288,39.54667,16298,908778.14
800_to_658,12.829,39.54668,16299,908800.41
800_to_658,12.82952,39.54677,16300,908859.05
800_to_658,12.82957,39.54677,16301,908864.61
800_to_658,12.82961,39.54676,16302,908869.19
800_to_658,12.82965,39.54675,16303,908873.76
800_to_658,12.82968,39.54673,16304,908877.74
800_to_658,12.82972,39.54668,16305,908884.75
800_to_658,12.82973,39.54663,16306,908890.29
800_to_658,12.82972,39.54659,16307,908894.77
800_to_658,12.8297,39.54652,16308,908902.67
